Case Number,JP Court ID,Citation Number,Filed Date,Offense Code,Offense Description,Statutory Cite 1,Statutory Cite 2,Arresting Agency Code,Arresting Agency Name,Officer Code,Officer Name,Plea Code,Plea Date,Disposition Code,Disposition Date,Judgment Date,Def Date of Birth,Def SPN Number,Def SPN Pointer,Def Gender,Def Race,Total Fines Assessed,Total Fines Due,Total Costs Assessed,Total Costs Due,Balance Due,Total Paid,Last Bond Set Date,Last Bond Posted Date,Last Bond Amount,Next Hearing Desc,Next Hearing Date,Next Hearing Time,Last Open Warr Type,Last Open Warr Date,court_number,case_type,Age At Filing,Minor,Cost Assessed,Fines Paid,Warrant Issued,DEF_ID
234100236628,"Precinct 4, Place 1",04-EE20268092,2023-06-26,820935,Operate Motor Vehicle On Toll Road When Prohibited,284.202(a),TN 284.203,4.0,Harris County Constable Precinct 4,C41428,"Perez, Eduardo",,,,,,2005-07-01,,,M ,B,153.0,153.0,216.2,216.2,369.2,0.0,12/22/2023,,500.0,Non Appearance Show Cause,08/29/2023,14:30,Arrest Warrant,12/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,ceWi20050701
234100237491,"Precinct 4, Place 1",00-EE20209977,2023-06-26,820171,Fail To Control Speed,545.351,,0.0,Harris County Sheriff's Office,S29601,"Chacon, Teofilo",NC,08/14/2023,CON,01/09/2024,01/09/2024,2006-04-01,,,M ,W,200.0,200.0,318.7,318.7,518.7,0.0,,,,Non Payment Show Cause,03/08/2024,14:00,Capias Pro Fine,06/14/2024,JP 4-1,CRCIT,17.0,1,1,0,1,osJaGa20060401
234100243832,"Precinct 4, Place 1",04-EE20269009,2023-06-30,820638,Operate Motor Vehicle without License Plates/One License,502.473,,4.0,Harris County Constable Precinct 4,C40658,"Sebastian, Anthony",NC,07/22/2024,CON,07/22/2024,07/22/2024,2006-05-01,,,F ,W,48.0,0.0,131.0,0.0,0.0,179.0,01/19/2024,,200.0,Judge Trial,01/03/2024,13:00,Arrest Warrant,01/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,thDi20060501
234100243833,"Precinct 4, Place 1",04-EE20269009,2023-06-30,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C40658,"Sebastian, Anthony",NC,07/22/2024,CON,07/22/2024,07/22/2024,2006-05-01,,,F ,W,18.0,0.0,131.0,0.0,0.0,149.0,01/19/2024,,200.0,Judge Trial,01/03/2024,13:00,Arrest Warrant,01/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,thDi20060501
234100243834,"Precinct 4, Place 1",04-EE20269009,2023-06-30,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40658,"Sebastian, Anthony",NC,07/22/2024,CON,07/22/2024,07/22/2024,2006-05-01,,,F ,W,98.0,0.0,131.0,0.0,0.0,229.0,01/19/2024,,200.0,Judge Trial,01/03/2024,13:00,Arrest Warrant,01/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,thDi20060501
234100245267,"Precinct 4, Place 1",04-EE20269010,2023-07-03,820497,Fail To Stop Designated Point/Stop Sign,544.003,,4.0,Harris County Constable Precinct 4,C40658,"Sebastian, Anthony",NC,07/22/2024,CON,07/22/2024,07/22/2024,2006-05-01,,,F ,W,110.0,0.0,184.0,0.0,0.0,294.0,01/19/2024,,200.0,Judge Trial,01/03/2024,13:00,Arrest Warrant,01/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,thDi20060501
234100245268,"Precinct 4, Place 1",04-EE20269010,2023-07-03,820841,Unsafe Speed,545.351,,4.0,Harris County Constable Precinct 4,C40658,"Sebastian, Anthony",NC,07/22/2024,CON,07/22/2024,07/22/2024,2006-05-01,,,F ,W,45.0,0.0,184.0,0.0,0.0,229.0,01/19/2024,,200.0,Judge Trial,01/03/2024,13:00,Arrest Warrant,01/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,thDi20060501
234100245422,"Precinct 4, Place 1",04-EE20269246,2023-07-03,410504,Possession of Alcohol by a Minor,106.05,,4.0,Harris County Constable Precinct 4,C41358,"Bates, Joshua",,,DIS,03/08/2024,03/08/2024,2006-02-01,,,M ,B,0.0,0.0,0.0,0.0,0.0,0.0,02/12/2024,,500.0,Hearing,01/24/2024,13:00,Arrest Warrant,02/12/2024,JP 4-1,CRCIT,17.0,1,0,0,1,hnCa20060201
234100245423,"Precinct 4, Place 1",04-EE20269246,2023-07-03,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C41358,"Bates, Joshua",NC,03/08/2024,DIS,04/05/2024,04/05/2024,2006-02-01,,,M ,B,0.0,0.0,350.0,0.0,0.0,350.0,02/12/2024,,500.0,Hearing,01/24/2024,13:00,Arrest Warrant,02/12/2024,JP 4-1,CRCIT,17.0,1,1,1,1,hnCa20060201
234100252773,"Precinct 4, Place 1",04-EE20265887,2023-07-10,410504,Possession of Alcohol by a Minor,106.05,,4.0,Harris County Constable Precinct 4,C41134,"Romero, Colby",NC,09/27/2023,CON,03/01/2024,03/01/2024,2005-09-01,3189488.0,,M ,B,500.0,0.0,332.3,0.0,0.0,25.0,,,,JP Centralized Jail Docket,09/30/2024,21:00,Capias Pro Fine,09/06/2024,JP 4-1,CRCIT,17.0,1,1,1,1,usTeBe20050901
234100258922,"Precinct 4, Place 1",00-EE20212055,2023-07-13,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S30052,"Orrson, Matthew",,,,,,2006-05-01,,,F ,B,165.0,165.0,288.7,288.7,453.7,0.0,02/01/2024,,200.0,Non Appearance Show Cause,10/16/2023,10:00,Arrest Warrant,02/01/2024,JP 4-1,CRCIT,17.0,1,1,0,1,tiLa20060501
234100270509,"Precinct 4, Place 1",04-EE20272583,2023-07-22,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41458,"Evans, Donald",,,,,,2006-03-01,,,M ,B,18.0,18.0,175.7,175.7,193.7,0.0,01/09/2024,,200.0,Non Appearance Show Cause,09/13/2023,14:30,Arrest Warrant,01/09/2024,JP 4-1,CRCIT,17.0,1,1,0,1,phJoPe20060301
234100270510,"Precinct 4, Place 1",04-EE20272583,2023-07-22,820619,No Seat Belt-Driver,545.413,,4.0,Harris County Constable Precinct 4,C41458,"Evans, Donald",,,,,,2006-03-01,,,M ,B,30.0,30.0,248.2,248.2,278.2,0.0,01/09/2024,,200.0,Non Appearance Show Cause,09/13/2023,14:30,Arrest Warrant,01/09/2024,JP 4-1,CRCIT,17.0,1,1,0,1,phJoPe20060301
234100277014,"Precinct 4, Place 1",04-EE20273287,2023-07-27,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41371,"Salazar, Rodolfo",,,,,,2005-12-01,,,F ,W,98.0,98.0,199.7,199.7,297.7,0.0,01/30/2024,,200.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,saCa20051201
234100277015,"Precinct 4, Place 1",04-EE20273287,2023-07-27,820935,Operate Motor Vehicle On Toll Road When Prohibited,284.202(a),TN 284.203,4.0,Harris County Constable Precinct 4,C41371,"Salazar, Rodolfo",,,,,,2005-12-01,,,F ,W,153.0,153.0,216.2,216.2,369.2,0.0,01/30/2024,,500.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,saCa20051201
234100277016,"Precinct 4, Place 1",04-EE20273287,2023-07-27,820289,Fail or Refusal to Pay Toll,284.070,TN 284.0701,4.0,Harris County Constable Precinct 4,C41371,"Salazar, Rodolfo",,,,,,2005-12-01,,,F ,W,83.0,83.0,195.2,195.2,278.2,0.0,01/30/2024,,200.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,saCa20051201
234100277204,"Precinct 4, Place 1",04-EE20273335,2023-07-27,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40896,"Strain, Dominique",,,,,,2006-07-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,01/30/2024,,200.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,doLe20060701
234100277205,"Precinct 4, Place 1",04-EE20273335,2023-07-27,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C40896,"Strain, Dominique",,,,,,2006-07-01,,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,01/30/2024,,200.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,doLe20060701
234100277206,"Precinct 4, Place 1",04-EE20273335,2023-07-27,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C40896,"Strain, Dominique",,,,,,2006-07-01,,,M ,W,253.0,253.0,246.2,246.2,499.2,0.0,01/30/2024,,500.0,Non Appearance Show Cause,10/05/2023,10:00,Arrest Warrant,01/30/2024,JP 4-1,CRCIT,17.0,1,1,0,1,doLe20060701
234100279138,"Precinct 4, Place 1",04-EE20273572,2023-07-29,820191,Following too Closely,545.062(A),,4.0,Harris County Constable Precinct 4,C41619,"Williams, Destiny",NC,03/27/2024,DIS,03/27/2024,03/27/2024,2005-11-01,,,M ,B,0.0,0.0,275.0,0.0,0.0,275.0,02/07/2024,,200.0,Non Appearance Show Cause,10/23/2023,14:30,Arrest Warrant,02/07/2024,JP 4-1,CRCIT,17.0,1,1,1,1,anTa20051101
234100279139,"Precinct 4, Place 1",04-EE20273572,2023-07-29,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41619,"Williams, Destiny",,,DIS,03/27/2024,03/27/2024,2005-11-01,,,M ,B,0.0,0.0,0.0,0.0,0.0,0.0,02/07/2024,,200.0,Non Appearance Show Cause,10/23/2023,14:30,Arrest Warrant,02/07/2024,JP 4-1,CRCIT,17.0,1,0,0,1,anTa20051101
234100279657,"Precinct 4, Place 1",04-EE20273728,2023-07-30,820289,Fail or Refusal to Pay Toll,284.070,TN 284.0701,4.0,Harris County Constable Precinct 4,C41622,"Zhao, Rick",NC,04/24/2024,DIS,04/24/2024,04/24/2024,2005-12-01,,,M ,W,0.0,0.0,250.0,0.0,0.0,250.0,02/02/2024,,200.0,Non Appearance Show Cause,10/18/2023,10:00,Arrest Warrant,02/02/2024,JP 4-1,CRCIT,17.0,1,1,1,1,icMa20051201
234100279658,"Precinct 4, Place 1",04-EE20273728,2023-07-30,820935,Operate Motor Vehicle On Toll Road When Prohibited,284.202(a),TN 284.203,4.0,Harris County Constable Precinct 4,C41622,"Zhao, Rick",,,DIS,04/24/2024,04/24/2024,2005-12-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,02/02/2024,,500.0,Non Appearance Show Cause,10/18/2023,10:00,Arrest Warrant,02/02/2024,JP 4-1,CRCIT,17.0,1,0,0,1,icMa20051201
234100283518,"Precinct 4, Place 1",04-EE20273965,2023-08-02,820497,Fail To Stop Designated Point/Stop Sign,544.003,,4.0,Harris County Constable Precinct 4,C41411,"Hassan, Evan",,,,,,2005-11-01,,,M ,W,110.0,110.0,272.2,272.2,382.2,0.0,01/05/2024,,200.0,Non Appearance Show Cause,09/12/2023,10:00,Arrest Warrant,01/05/2024,JP 4-1,CRCIT,17.0,1,1,0,1,inGa20051101
234100283519,"Precinct 4, Place 1",04-EE20273965,2023-08-02,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41411,"Hassan, Evan",,,,,,2005-11-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,01/05/2024,,200.0,Non Appearance Show Cause,09/12/2023,10:00,Arrest Warrant,01/05/2024,JP 4-1,CRCIT,17.0,1,1,0,1,inGa20051101
234100283520,"Precinct 4, Place 1",04-EE20273965,2023-08-02,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41411,"Hassan, Evan",,,,,,2005-11-01,,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,01/05/2024,,200.0,Non Appearance Show Cause,09/12/2023,10:00,Arrest Warrant,01/05/2024,JP 4-1,CRCIT,17.0,1,1,0,1,inGa20051101
234100290057,"Precinct 4, Place 1",04-EE20274917,2023-08-08,820133,Defective Stop Lamp(s),547.323,,4.0,Harris County Constable Precinct 4,C40822,"Ordonez, Mateo",NG,08/23/2023,,,,2006-07-01,,,M ,B,30.0,30.0,184.0,184.0,214.0,0.0,10/26/2023,,200.0,Jury Trial,10/12/2023,08:00,Arrest Warrant,10/26/2023,JP 4-1,CRCIT,17.0,1,1,0,1,waJa20060701
234100290058,"Precinct 4, Place 1",04-EE20274917,2023-08-08,820871,Operate Vehicle With Wrong Registration,504.944,,4.0,Harris County Constable Precinct 4,C40822,"Ordonez, Mateo",NG,08/23/2023,,,,2006-07-01,,,M ,B,98.0,98.0,131.0,131.0,229.0,0.0,10/26/2023,,200.0,Jury Trial,10/12/2023,08:00,Arrest Warrant,10/26/2023,JP 4-1,CRCIT,17.0,1,1,0,1,waJa20060701
234100290059,"Precinct 4, Place 1",04-EE20274917,2023-08-08,820115,Defective Tail Lamp(s),547.322,,4.0,Harris County Constable Precinct 4,C40822,"Ordonez, Mateo",NG,08/23/2023,,,,2006-07-01,,,M ,B,30.0,30.0,184.0,184.0,214.0,0.0,10/26/2023,,200.0,Jury Trial,10/12/2023,08:00,Arrest Warrant,10/26/2023,JP 4-1,CRCIT,17.0,1,1,0,1,waJa20060701
234100291514,"Precinct 4, Place 1",04-EE20275040,2023-08-08,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41300,"Cipriano, Christopher",,,DIS,02/14/2024,02/14/2024,2006-01-01,,,M ,S,0.0,0.0,0.0,0.0,0.0,0.0,12/20/2023,,200.0,Pretrial Conference,11/28/2023,13:00,Arrest Warrant,12/20/2023,JP 4-1,CRCIT,17.0,1,0,0,1,usEdZa20060101
234100291515,"Precinct 4, Place 1",04-EE20275040,2023-08-08,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41300,"Cipriano, Christopher",,,DIS,02/14/2024,02/14/2024,2006-01-01,,,M ,S,0.0,0.0,0.0,0.0,0.0,0.0,12/20/2023,,200.0,Pretrial Conference,11/28/2023,13:00,Arrest Warrant,12/20/2023,JP 4-1,CRCIT,17.0,1,0,0,1,usEdZa20060101
234100292100,"Precinct 4, Place 1",04-EE20275027,2023-08-09,821321,Fail To Change Vehicle Registration,502.040,,4.0,Harris County Constable Precinct 4,C41417,"Holle, Stephen",,,,,,2006-01-01,,,M ,W,48.0,48.0,131.0,131.0,179.0,0.0,12/06/2023,,200.0,Pretrial Conference,11/21/2023,13:00,Arrest Warrant,12/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,ryD Va20060101
234100292101,"Precinct 4, Place 1",04-EE20275027,2023-08-09,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41417,"Holle, Stephen",,,,,,2006-01-01,,,M ,W,18.0,18.0,131.0,131.0,149.0,0.0,12/06/2023,,200.0,Pretrial Conference,11/21/2023,13:00,Arrest Warrant,12/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,ryD Va20060101
234100296675,"Precinct 4, Place 1",04-EE20275474,2023-08-11,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C40525,"Winston, Andrew, III",,,,,,2006-02-01,,,M ,W,18.0,18.0,131.0,131.0,149.0,0.0,11/10/2023,,200.0,Pretrial Conference,10/23/2023,13:00,Arrest Warrant,11/10/2023,JP 4-1,CRCIT,17.0,1,1,0,1,erShPa20060201
234100303414,"Precinct 4, Place 1",00-EE20216250,2023-08-17,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S00038,"Mendez, Wilbert R",,,,,,2006-02-01,,,M ,A,98.0,98.0,199.7,199.7,297.7,0.0,04/26/2024,,200.0,Non Appearance Show Cause,01/23/2024,14:30,Arrest Warrant,04/26/2024,JP 4-1,CRCIT,17.0,1,1,0,1,isMa20060201
234100303415,"Precinct 4, Place 1",00-EE20216250,2023-08-17,820191,Following too Closely,545.062(A),,0.0,Harris County Sheriff's Office,S00038,"Mendez, Wilbert R",,,,,,2006-02-01,,,M ,A,50.0,50.0,254.2,254.2,304.2,0.0,04/26/2024,,200.0,Non Appearance Show Cause,01/23/2024,14:30,Arrest Warrant,04/26/2024,JP 4-1,CRCIT,17.0,1,1,0,1,isMa20060201
234100307856,"Precinct 4, Place 1",04-EE20276437,2023-08-21,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41280,"Cruz, Fauricio",,,DIS,06/14/2024,06/14/2024,2005-09-01,,,M ,B,0.0,0.0,0.0,0.0,0.0,0.0,04/04/2024,,200.0,Pretrial Conference,03/13/2024,13:00,Arrest Warrant,04/04/2024,JP 4-1,CRCIT,17.0,1,0,0,1,elKi20050901
234100307857,"Precinct 4, Place 1",04-EE20276437,2023-08-21,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C41280,"Cruz, Fauricio",,,DIS,06/14/2024,06/14/2024,2005-09-01,,,M ,B,0.0,0.0,0.0,0.0,0.0,0.0,04/04/2024,,500.0,Pretrial Conference,03/13/2024,13:00,Arrest Warrant,04/04/2024,JP 4-1,CRCIT,17.0,1,0,0,1,elKi20050901
234100307858,"Precinct 4, Place 1",04-EE20276437,2023-08-21,820619,No Seat Belt-Driver,545.413,,4.0,Harris County Constable Precinct 4,C41280,"Cruz, Fauricio",NC,06/14/2024,DIS,08/22/2024,08/22/2024,2005-09-01,,,M ,B,0.0,0.0,200.0,0.0,0.0,200.0,04/04/2024,,200.0,Pretrial Conference,03/13/2024,13:00,Arrest Warrant,04/04/2024,JP 4-1,CRCIT,17.0,1,1,1,1,elKi20050901
234100316035,"Precinct 4, Place 1",04-EE20277734,2023-08-27,820175,Violate Drivers License Restriction,521.221,TN 521.461,4.0,Harris County Constable Precinct 4,C40777,"Wolsey, Roger",,,,,,2005-10-01,,,M ,W,42.9,42.9,183.17,183.17,226.07,0.0,02/02/2024,,200.0,Non Appearance Show Cause,10/18/2023,10:00,Arrest Warrant,02/02/2024,JP 4-1,CRCIT,17.0,1,1,0,1,enHo20051001
234100316036,"Precinct 4, Place 1",04-EE20277734,2023-08-27,820170,Fail To Drive In Single Lane,545.06,,4.0,Harris County Constable Precinct 4,C40777,"Wolsey, Roger",,,,,,2005-10-01,,,M ,W,60.0,60.0,257.2,257.2,317.2,0.0,02/02/2024,,200.0,Non Appearance Show Cause,10/18/2023,10:00,Arrest Warrant,02/02/2024,JP 4-1,CRCIT,17.0,1,1,0,1,enHo20051001
234100317039,"Precinct 4, Place 1",04-EE20277632,2023-08-28,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41599,"Salcedo, Antonio",G,12/03/2024,CON,12/03/2024,12/03/2024,2006-03-01,3228537.0,,M ,S,25.0,0.0,199.7,0.0,0.0,0.0,02/13/2024,,200.0,JP Centralized Jail Docket,12/03/2024,15:00,Arrest Warrant,02/13/2024,JP 4-1,CRCIT,17.0,1,1,0,1,sePe20060301
234100317040,"Precinct 4, Place 1",04-EE20277632,2023-08-28,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C41599,"Salcedo, Antonio",G,12/03/2024,CON,12/03/2024,12/03/2024,2006-03-01,3228537.0,,M ,S,175.0,0.0,246.2,0.0,0.0,0.0,02/13/2024,,500.0,JP Centralized Jail Docket,12/03/2024,15:00,Arrest Warrant,02/13/2024,JP 4-1,CRCIT,17.0,1,1,0,1,sePe20060301
234100317041,"Precinct 4, Place 1",04-EE20277632,2023-08-28,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41599,"Salcedo, Antonio",G,12/03/2024,CON,12/03/2024,12/03/2024,2006-03-01,3228537.0,,M ,S,25.0,0.0,175.7,0.0,0.0,0.0,02/13/2024,,200.0,JP Centralized Jail Docket,12/03/2024,15:00,Arrest Warrant,02/13/2024,JP 4-1,CRCIT,17.0,1,1,0,1,sePe20060301
234100325177,"Precinct 4, Place 1",00-EE20218659,2023-09-04,820638,Operate Motor Vehicle without License Plates/One License,502.473,,0.0,Harris County Sheriff's Office,S29945,"Graves, Dylan",,,,,,2006-06-01,,,F ,W,48.0,48.0,131.0,131.0,179.0,0.0,01/18/2024,,200.0,Pretrial Conference,12/21/2023,13:00,Arrest Warrant,01/18/2024,JP 4-1,CRCIT,17.0,1,1,0,1,daMa20060601
234100325178,"Precinct 4, Place 1",00-EE20218659,2023-09-04,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S29945,"Graves, Dylan",,,,,,2006-06-01,,,F ,W,98.0,98.0,131.0,131.0,229.0,0.0,01/18/2024,,200.0,Pretrial Conference,12/21/2023,13:00,Arrest Warrant,01/18/2024,JP 4-1,CRCIT,17.0,1,1,0,1,daMa20060601
234100329679,"Precinct 4, Place 1",00-EE20218998,2023-09-07,540097,Fail To Maintain Financial Responsibility,601.191,,0.0,Harris County Sheriff's Office,,,G,12/03/2024,CON,12/03/2024,12/03/2024,2006-03-01,3228537.0,,M ,S,175.0,0.0,246.2,0.0,0.0,0.0,02/01/2024,,500.0,JP Centralized Jail Docket,12/03/2024,15:00,Arrest Warrant,02/01/2024,JP 4-1,CRCIT,17.0,1,1,0,1,sePe20060301
234100329680,"Precinct 4, Place 1",00-EE20218998,2023-09-07,820497,Fail To Stop Designated Point/Stop Sign,544.003,,0.0,Harris County Sheriff's Office,,,G,12/03/2024,CON,12/03/2024,12/03/2024,2006-03-01,3228537.0,,M ,S,25.0,0.0,272.2,0.0,0.0,0.0,02/01/2024,,200.0,JP Centralized Jail Docket,12/03/2024,15:00,Arrest Warrant,02/01/2024,JP 4-1,CRCIT,17.0,1,1,0,1,sePe20060301
234100331150,"Precinct 4, Place 1",04-EE20279513,2023-09-08,820171,Fail To Control Speed,545.351,,4.0,Harris County Constable Precinct 4,C41075,"Taylor, Victor",NC,01/31/2024,DIS,01/31/2024,01/31/2024,2005-10-01,,,M ,W,0.0,0.0,200.0,0.0,0.0,200.0,01/09/2024,,200.0,Pretrial Conference,12/12/2023,13:00,Arrest Warrant,01/09/2024,JP 4-1,CRCIT,17.0,1,1,1,1,anMe20051001
234100331151,"Precinct 4, Place 1",04-EE20279513,2023-09-08,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41075,"Taylor, Victor",,,DIS,01/31/2024,01/31/2024,2005-10-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,01/09/2024,,200.0,Pretrial Conference,12/12/2023,13:00,Arrest Warrant,01/09/2024,JP 4-1,CRCIT,17.0,1,0,0,1,anMe20051001
234100333589,"Precinct 4, Place 1",04-EE20280015,2023-09-10,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41591,"Enqvist, Nicholas",,,DIS,03/13/2024,03/13/2024,2005-12-01,,,M ,E,0.0,0.0,0.0,0.0,0.0,0.0,03/06/2024,,200.0,Non Appearance Show Cause,11/28/2023,14:30,Arrest Warrant,03/06/2024,JP 4-1,CRCIT,17.0,1,0,0,1,ahAqAl20051201
234100333590,"Precinct 4, Place 1",04-EE20280015,2023-09-10,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41591,"Enqvist, Nicholas",NC,03/13/2024,DIS,07/26/2024,07/26/2024,2005-12-01,,,M ,E,0.0,0.0,300.0,0.0,0.0,300.0,03/06/2024,,200.0,Non Appearance Show Cause,11/28/2023,14:30,Arrest Warrant,03/06/2024,JP 4-1,CRCIT,17.0,1,1,1,1,ahAqAl20051201
234100333591,"Precinct 4, Place 1",04-EE20280015,2023-09-10,820808,No Drivers License On Demand,521.025,,4.0,Harris County Constable Precinct 4,C41591,"Enqvist, Nicholas",,,DIS,03/13/2024,03/13/2024,2005-12-01,,,M ,E,0.0,0.0,10.0,0.0,0.0,10.0,03/06/2024,,200.0,Non Appearance Show Cause,11/28/2023,14:30,Arrest Warrant,03/06/2024,JP 4-1,CRCIT,17.0,1,1,1,1,ahAqAl20051201
234100334206,"Precinct 4, Place 1",04-EE20279633,2023-09-11,820175,Violate Drivers License Restriction,521.221,TN 521.461,4.0,Harris County Constable Precinct 4,C41280,"Cruz, Fauricio",,,DIS,06/26/2024,06/26/2024,2006-01-01,,,M ,B,0.0,0.0,0.0,0.0,0.0,0.0,03/19/2024,,200.0,Non Appearance Show Cause,12/12/2023,10:00,Arrest Warrant,03/19/2024,JP 4-1,CRCIT,17.0,1,0,0,1,neDoWi20060101
234100334207,"Precinct 4, Place 1",04-EE20279633,2023-09-11,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41280,"Cruz, Fauricio",NC,06/26/2024,DIS,06/27/2024,06/27/2024,2006-01-01,,,M ,B,0.0,0.0,200.0,0.0,0.0,200.0,03/19/2024,,200.0,Non Appearance Show Cause,12/12/2023,10:00,Arrest Warrant,03/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,neDoWi20060101
234100334547,"Precinct 4, Place 1",04-EE20279956,2023-09-11,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41180,"Cuellar, Geovani H",NG,04/04/2024,,,,2006-01-01,,,F ,B,18.0,18.0,160.7,160.7,178.7,0.0,07/02/2024,,200.0,Jury Trial,06/13/2024,09:30,Arrest Warrant,07/02/2024,JP 4-1,CRCIT,17.0,1,1,0,1,ahFl20060101
234100334548,"Precinct 4, Place 1",04-EE20279956,2023-09-11,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41180,"Cuellar, Geovani H",NG,04/04/2024,,,,2006-01-01,,,F ,B,98.0,98.0,184.7,184.7,282.7,0.0,07/02/2024,,200.0,Jury Trial,06/13/2024,09:30,Arrest Warrant,07/02/2024,JP 4-1,CRCIT,17.0,1,1,0,1,ahFl20060101
234100345812,"Precinct 4, Place 1",04-EE20281283,2023-09-19,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41643,"Ballew, Aaron",NC,08/30/2024,CON,08/30/2024,08/30/2024,2006-03-01,3242245.0,,M ,W,25.0,0.0,275.2,0.0,0.0,0.0,05/22/2024,,200.0,JP Centralized Jail Docket,08/30/2024,03:00,Arrest Warrant,05/22/2024,JP 4-1,CRCIT,17.0,1,1,0,1,anLu20060301
234100347149,"Precinct 4, Place 1",04-EE20281405,2023-09-20,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41310,"Aspras, Michael V",NC,06/25/2024,CON,06/25/2024,06/25/2024,2005-10-01,,,M ,W,90.0,0.0,184.0,0.0,0.0,274.0,01/18/2024,,200.0,Pretrial Conference,12/21/2023,13:00,Arrest Warrant,01/18/2024,JP 4-1,CRCIT,17.0,1,1,1,1,anRaCo20051001
234100350592,"Precinct 4, Place 1",04-EE20281697,2023-09-22,820837,Backing In Not Safely,545.415,,4.0,Harris County Constable Precinct 4,C41572,"Hafford, Kendrick",,,,,,2005-11-01,,,F ,W,45.0,45.0,252.7,252.7,297.7,0.0,04/04/2024,,200.0,Non Appearance Show Cause,01/02/2024,10:00,Arrest Warrant,04/04/2024,JP 4-1,CRCIT,17.0,1,1,0,1,laRo20051101
